;prompt_gt;completion_gt;missing_edges;total_edges;total_nodes;prompt_edges;prompt_nodes;nb_completion_candidates;completion_best_rank;completion_best_eval;completion_best_rank_score;completion_best_eval_score;completion_best_rank_correct_edges;completion_best_eval_correct_edges;completion_best_rank_lines_missing;completion_best_eval_lines_missing;completion_best_rank_additional_lines;completion_best_eval_additional_lines;completion_best_rank_result;completion_best_eval_result;best_rank;completion_reason_best;completion_reason_best_rank
125;e 2 0 Add_requ Add_Component Add_Requ\ne; 2 1 Add_im Add_Component Add_Im\ne 1 2 Add_component Add_Im Add_Component\ne 3 2 Add_component Pres_Package Add_Component\ne 3 0 Add_requ Pres_Package Add_Requ\ne 3 1 Add_im Pres_Package Add_Im\n$$;5;6;4;1;2;3;e 2 0 Add_requ Add_Component Add_Requ\ne 2 1 Add_im Add_Component Add_Im\ne 1 2 Add_component Add_Im Add_Component\ne 3 2 Add_component Pres_Package Add_Component\ne 3 0 Add_requ Pres_Package Add_Requ\ne 3 1 Add_im Pres_Package Add_Im\n$$;e 2 0 Add_requ Add_Component Add_Requ\ne 2 1 Add_im Add_Component Add_Im\ne 1 2 Add_component Add_Im Add_Component\ne 3 2 Add_component Pres_Package Add_Component\ne 3 0 Add_requ Pres_Package Add_Requ\ne 3 1 Add_im Pres_Package Add_Im\n$$;50001;50001;5;5;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
126;e 3 0 Add_t Add_Connector Add_Port\ne; 3 1 Add_requ Add_Connector Add_Requ\ne 5 1 Add_requ Pres_Package Add_Requ\ne 5 3 Add_con Pres_Package Add_Connector\ne 3 2 Add_src Add_Connector Add_Port\ne 4 2 Add_port Pres_Component Add_Port\ne 6 0 Add_port Pres_Component Add_Port\n$$;6;7;7;1;2;2;e 3 0 Add_t Add_Connector Add_Port\ne 3 4 Add_requ Add_Connector Add_Requ\ne 1 4 Add_requ Pres_Package Add_Requ\ne 1 3 Add_con Pres_Package Add_Connector\ne;e 3 0 Add_t Add_Connector Add_Port\ne 3 4 Add_requ Add_Connector Add_Requ\ne 1 4 Add_requ Pres_Package Add_Requ\ne 1 3 Add_con Pres_Package Add_Connector\ne 3 2 Add_src Add_Connector Add_Port\ne 6 2 Add_port Pres_Component Add_Port\ne 5 0 Add_port Pres_Component Add_Port\n$$;49997;50001;3;6;3;0;0;0;TOO_SMALL;ISOMORPHIC;1;STOP_TOKEN;
127;e 0 1 Add_con Pres_Package Add_Connector\ne; 1 5 Add_requ Add_Connector Add_Requ\ne 0 5 Add_requ Pres_Package Add_Requ\ne 1 3 Add_src Add_Connector Add_Port\ne 4 3 Add_port Pres_Component Add_Port\ne 1 6 Add_t Add_Connector Add_Port\ne 2 6 Add_port Pres_Component Add_Port\n$$;6;7;7;1;2;2;e 0 1 Add_con Pres_Package Add_Connector\ne 1 2 Add_requ Add_Connector Add_Requ\ne 0 2 Add_requ Pres_Package Add_Requ\ne;e 0 1 Add_con Pres_Package Add_Connector\ne 1 2 Add_requ Add_Connector Add_Requ\ne 0 2 Add_requ Pres_Package Add_Requ\ne 1 6 Add_src Add_Connector Add_Port\ne 4 6 Add_port Pres_Component Add_Port\ne 1 5 Add_t Add_Connector Add_Port\ne 3 5 Add_port Pres_Component Add_Port\n$$;49996;50001;2;6;4;0;0;0;TOO_SMALL;ISOMORPHIC;1;STOP_TOKEN;
128;e 1 0 Add_port Pres_Component Add_Port\ne 4 0 Add_src Add_Connector Add_Port\ne 4 3 Add_requ Add_Connector Add_Requ\ne 5 3 Add_requ Pres_Package Add_Requ\ne 5 4 Add_con Pres_Package Add_Connector\ne 4 2 Add_t Add_Connector Add_Port\ne; 6 2 Add_port Pres_Component Add_Port\n$$;1;7;7;6;6;1;e 1 0 Add_port Pres_Component Add_Port\ne 4 0 Add_src Add_Connector Add_Port\ne 4 3 Add_requ Add_Connector Add_Requ\ne 5 3 Add_requ Pres_Package Add_Requ\ne 5 4 Add_con Pres_Package Add_Connector\ne 4 2 Add_t Add_Connector Add_Port\ne 6 2 Add_port Pres_Component Add_Port\n$$;e 1 0 Add_port Pres_Component Add_Port\ne 4 0 Add_src Add_Connector Add_Port\ne 4 3 Add_requ Add_Connector Add_Requ\ne 5 3 Add_requ Pres_Package Add_Requ\ne 5 4 Add_con Pres_Package Add_Connector\ne 4 2 Add_t Add_Connector Add_Port\ne 6 2 Add_port Pres_Component Add_Port\n$$;50001;50001;1;1;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
129;e 0 1 Add_requ Add_Component Add_Requ\ne; 2 1 Add_requ Pres_Package Add_Requ\ne 2 0 Add_component Pres_Package Add_Component\ne 0 3 Add_im Add_Component Add_Im\ne 3 0 Add_component Add_Im Add_Component\ne 2 3 Add_im Pres_Package Add_Im\n$$;5;6;4;1;2;3;e 0 1 Add_requ Add_Component Add_Requ\ne 2 1 Add_requ Pres_Package Add_Requ\ne 2 0 Add_component Pres_Package Add_Component\ne 0 3 Add_im Add_Component Add_Im\ne 3 0 Add_component Add_Im Add_Component\ne 2 3 Add_im Pres_Package Add_Im\n$$;e 0 1 Add_requ Add_Component Add_Requ\ne 2 1 Add_requ Pres_Package Add_Requ\ne 2 0 Add_component Pres_Package Add_Component\ne 0 3 Add_im Add_Component Add_Im\ne 3 0 Add_component Add_Im Add_Component\ne 2 3 Add_im Pres_Package Add_Im\n$$;50001;50001;5;5;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
130;e 0 1 Add_component Add_Im Add_Component\ne 1 2 Add_requ Add_Component Add_Requ\ne 3 2 Add_requ Pres_Package Add_Requ\ne 3 1 Add_component Pres_Package Add_Component\ne 1 0 Add_im Add_Component Add_Im\ne; 3 0 Add_im Pres_Package Add_Im\n$$;1;6;4;5;4;1;e 0 1 Add_component Add_Im Add_Component\ne 1 2 Add_requ Add_Component Add_Requ\ne 3 2 Add_requ Pres_Package Add_Requ\ne 3 1 Add_component Pres_Package Add_Component\ne 1 0 Add_im Add_Component Add_Im\ne 3 0 Add_im Pres_Package Add_Im\n$$;e 0 1 Add_component Add_Im Add_Component\ne 1 2 Add_requ Add_Component Add_Requ\ne 3 2 Add_requ Pres_Package Add_Requ\ne 3 1 Add_component Pres_Package Add_Component\ne 1 0 Add_im Add_Component Add_Im\ne 3 0 Add_im Pres_Package Add_Im\n$$;50001;50001;1;1;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
131;e 0 6 Add_port Pres_Component Add_Port\ne; 4 6 Add_src Add_Connector Add_Port\ne 4 3 Add_requ Add_Connector Add_Requ\ne 5 3 Add_requ Pres_Package Add_Requ\ne 5 4 Add_con Pres_Package Add_Connector\ne 4 1 Add_t Add_Connector Add_Port\ne 2 1 Add_port Pres_Component Add_Port\n$$;6;7;7;1;2;5;e 0 6 Add_port Pres_Component Add_Port\ne 5 6 Add_t Add_Connector Add_Port\ne 5 1 Add_requ Add_Connector Add_Requ\ne 3 1 Add_requ Pres_Package Add_Requ\ne 3 5 Add_con Pres_Package Add_Connector\ne;e 0 6 Add_port Pres_Component Add_Port\ne 5 6 Add_t Add_Connector Add_Port\ne 5 1 Add_requ Add_Connector Add_Requ\ne 3 1 Add_requ Pres_Package Add_Requ\ne 3 5 Add_con Pres_Package Add_Connector\ne 5 2 Add_src Add_Connector Add_Port\ne 4 2 Add_port Pres_Component Add_Port\n$$;49998;50001;4;6;2;0;0;0;TOO_SMALL;ISOMORPHIC;4;STOP_TOKEN;
132;e 1 0 Add_t Add_Connector Add_Port\ne; 1 3 Add_requ Add_Connector Add_Requ\ne 4 3 Add_requ Pres_Package Add_Requ\ne 4 1 Add_con Pres_Package Add_Connector\ne 1 2 Add_src Add_Connector Add_Port\ne 5 2 Add_port Pres_Component Add_Port\ne 6 0 Add_port Pres_Component Add_Port\n$$;6;7;7;1;2;2;e 1 0 Add_t Add_Connector Add_Port\ne 1 2 Add_requ Add_Connector Add_Requ\ne 4 2 Add_requ Pres_Package Add_Requ\ne 4 1 Add_con Pres_Package Add_Connector\ne;e 1 0 Add_t Add_Connector Add_Port\ne 1 2 Add_requ Add_Connector Add_Requ\ne 4 2 Add_requ Pres_Package Add_Requ\ne 4 1 Add_con Pres_Package Add_Connector\ne 1 6 Add_src Add_Connector Add_Port\ne 5 6 Add_port Pres_Component Add_Port\ne 3 0 Add_port Pres_Component Add_Port\n$$;49997;50001;3;6;3;0;0;0;TOO_SMALL;ISOMORPHIC;1;STOP_TOKEN;
133;e 0 1 Add_component Pres_Package Add_Component\ne 1 2 Add_port Add_Component Add_Port\ne 9 2 Add_src Add_Connector Add_Port\ne 9 13 Add_requ Add_Connector Add_Requ\ne 15 13 Add_requ Pres_Package Add_Requ\ne 15 3 Add_package Pres_Package Add_Package\ne 3 14 Add_component Add_Package Add_Component\ne 14 4 Add_requ Add_Component Add_Requ\ne 15 4 Add_requ Pres_Package Add_Requ\ne 15 9 Add_con Pres_Package Add_Connector\ne 9 8 Add_t Add_Connector Add_Port\ne 5 8 Add_port Pres_Component Add_Port\ne 1 18 Add_port Add_Component Add_Port\ne 6 18 Add_t Add_Connector Add_Port\ne 6 17 Add_requ Add_Connector Add_Requ\ne 12 17 Add_requ Pres_Package Add_Requ\ne 12 6 Add_con Pres_Package Add_Connector\ne 6 11 Add_src Add_Connector Add_Port\ne 10 11 Add_port Pres_Component Add_Port\ne 1 7 Add_requ Add_Component Add_Requ\ne 0 7 Add_requ Pres_Package Add_Requ\ne 0 16 Add_im Pres_Package Add_Im\ne 16 1 Add_component Add_Im Add_Component\ne; 1 16 Add_im Add_Component Add_Im\n$$;1;24;19;23;19;1;e 0 1 Add_component Pres_Package Add_Component\ne 1 2 Add_port Add_Component Add_Port\ne 9 2 Add_src Add_Connector Add_Port\ne 9 13 Add_requ Add_Connector Add_Requ\ne 15 13 Add_requ Pres_Package Add_Requ\ne 15 3 Add_package Pres_Package Add_Package\ne 3 14 Add_component Add_Package Add_Component\ne 14 4 Add_requ Add_Component Add_Requ\ne 15 4 Add_requ Pres_Package Add_Requ\ne 15 9 Add_con Pres_Package Add_Connector\ne 9 8 Add_t Add_Connector Add_Port\ne 5 8 Add_port Pres_Component Add_Port\ne 1 18 Add_port Add_Component Add_Port\ne 6 18 Add_t Add_Connector Add_Port\ne 6 17 Add_requ Add_Connector Add_Requ\ne 12 17 Add_requ Pres_Package Add_Requ\ne 12 6 Add_con Pres_Package Add_Connector\ne 6 11 Add_src Add_Connector Add_Port\ne 10 11 Add_port Pres_Component Add_Port\ne 1 7 Add_requ Add_Component Add_Requ\ne 0 7 Add_requ Pres_Package Add_Requ\ne 0 16 Add_im Pres_Package Add_Im\ne 16 1 Add_component Add_Im Add_Component\ne 1 16 Add_im Add_Component Add_Im\n$$;e 0 1 Add_component Pres_Package Add_Component\ne 1 2 Add_port Add_Component Add_Port\ne 9 2 Add_src Add_Connector Add_Port\ne 9 13 Add_requ Add_Connector Add_Requ\ne 15 13 Add_requ Pres_Package Add_Requ\ne 15 3 Add_package Pres_Package Add_Package\ne 3 14 Add_component Add_Package Add_Component\ne 14 4 Add_requ Add_Component Add_Requ\ne 15 4 Add_requ Pres_Package Add_Requ\ne 15 9 Add_con Pres_Package Add_Connector\ne 9 8 Add_t Add_Connector Add_Port\ne 5 8 Add_port Pres_Component Add_Port\ne 1 18 Add_port Add_Component Add_Port\ne 6 18 Add_t Add_Connector Add_Port\ne 6 17 Add_requ Add_Connector Add_Requ\ne 12 17 Add_requ Pres_Package Add_Requ\ne 12 6 Add_con Pres_Package Add_Connector\ne 6 11 Add_src Add_Connector Add_Port\ne 10 11 Add_port Pres_Component Add_Port\ne 1 7 Add_requ Add_Component Add_Requ\ne 0 7 Add_requ Pres_Package Add_Requ\ne 0 16 Add_im Pres_Package Add_Im\ne 16 1 Add_component Add_Im Add_Component\ne 1 16 Add_im Add_Component Add_Im\n$$;50001;50001;1;1;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
134;e 0 3 Add_requ Add_Component Add_Requ\ne; 5 3 Add_requ Pres_Package Add_Requ\ne 5 2 Add_package Pres_Package Add_Package\ne 2 0 Add_component Add_Package Add_Component\ne 5 1 Add_package Pres_Package Add_Package\ne 1 4 Add_component Add_Package Add_Component\ne 4 6 Add_requ Add_Component Add_Requ\ne 5 6 Add_requ Pres_Package Add_Requ\n$$;7;8;7;1;2;3;e 0 3 Add_requ Add_Component Add_Requ\ne 2 3 Add_requ Pres_Package Add_Requ\ne;e 0 3 Add_requ Add_Component Add_Requ\ne 2 3 Add_requ Pres_Package Add_Requ\ne 2 1 Add_package Pres_Package Add_Package\ne 1 0 Add_component Add_Package Add_Component\n$$;49994;49996;1;3;6;4;0;0;TOO_SMALL;TOO_SMALL;1;STOP_TOKEN;
135;e 2 0 Add_requ Pres_Package Add_Requ\ne 2 3 Add_component Pres_Package Add_Component\ne 3 0 Add_requ Add_Component Add_Requ\ne 3 1 Add_im Add_Component Add_Im\ne; 1 3 Add_component Add_Im Add_Component\ne 2 1 Add_im Pres_Package Add_Im\n$$;2;6;4;4;4;1;e 2 0 Add_requ Pres_Package Add_Requ\ne 2 3 Add_component Pres_Package Add_Component\ne 3 0 Add_requ Add_Component Add_Requ\ne 3 1 Add_im Add_Component Add_Im\ne 1 3 Add_component Add_Im Add_Component\ne 2 1 Add_im Pres_Package Add_Im\n$$;e 2 0 Add_requ Pres_Package Add_Requ\ne 2 3 Add_component Pres_Package Add_Component\ne 3 0 Add_requ Add_Component Add_Requ\ne 3 1 Add_im Add_Component Add_Im\ne 1 3 Add_component Add_Im Add_Component\ne 2 1 Add_im Pres_Package Add_Im\n$$;50001;50001;2;2;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
136;e 0 1 Add_component Pres_Package Add_Component\ne 1 3 Add_requ Add_Component Add_Requ\ne 0 3 Add_requ Pres_Package Add_Requ\ne 0 2 Add_im Pres_Package Add_Im\ne 2 1 Add_component Add_Im Add_Component\ne; 1 2 Add_im Add_Component Add_Im\n$$;1;6;4;5;4;1;e 0 1 Add_component Pres_Package Add_Component\ne 1 3 Add_requ Add_Component Add_Requ\ne 0 3 Add_requ Pres_Package Add_Requ\ne 0 2 Add_im Pres_Package Add_Im\ne 2 1 Add_component Add_Im Add_Component\ne 1 2 Add_im Add_Component Add_Im\n$$;e 0 1 Add_component Pres_Package Add_Component\ne 1 3 Add_requ Add_Component Add_Requ\ne 0 3 Add_requ Pres_Package Add_Requ\ne 0 2 Add_im Pres_Package Add_Im\ne 2 1 Add_component Add_Im Add_Component\ne 1 2 Add_im Add_Component Add_Im\n$$;50001;50001;1;1;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
137;e 1 0 Add_requ Add_Component Add_Requ\ne; 1 3 Add_im Add_Component Add_Im\ne 3 1 Add_component Add_Im Add_Component\ne 2 1 Add_component Pres_Package Add_Component\ne 2 0 Add_requ Pres_Package Add_Requ\ne 2 3 Add_im Pres_Package Add_Im\n$$;5;6;4;1;2;2;e 1 0 Add_requ Add_Component Add_Requ\ne 1 3 Add_im Add_Component Add_Im\ne 3 1 Add_component Add_Im Add_Component\ne 2 1 Add_component Pres_Package Add_Component\ne 2 0 Add_requ Pres_Package Add_Requ\ne 2 3 Add_im Pres_Package Add_Im\n$$;e 1 0 Add_requ Add_Component Add_Requ\ne 1 3 Add_im Add_Component Add_Im\ne 3 1 Add_component Add_Im Add_Component\ne 2 1 Add_component Pres_Package Add_Component\ne 2 0 Add_requ Pres_Package Add_Requ\ne 2 3 Add_im Pres_Package Add_Im\n$$;50001;50001;5;5;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
138;e 2 0 Add_requ Pres_Package Add_Requ\ne 2 1 Add_package Pres_Package Add_Package\ne 1 3 Add_component Add_Package Add_Component\ne; 3 0 Add_requ Add_Component Add_Requ\n$$;1;4;4;3;4;1;e 2 0 Add_requ Pres_Package Add_Requ\ne 2 1 Add_package Pres_Package Add_Package\ne 1 3 Add_component Add_Package Add_Component\ne 3 0 Add_requ Add_Component Add_Requ\n$$;e 2 0 Add_requ Pres_Package Add_Requ\ne 2 1 Add_package Pres_Package Add_Package\ne 1 3 Add_component Add_Package Add_Component\ne 3 0 Add_requ Add_Component Add_Requ\n$$;50001;50001;1;1;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
139;e 1 0 Add_src Add_Connector Add_Port\ne; 1 5 Add_requ Add_Connector Add_Requ\ne 2 5 Add_requ Pres_Package Add_Requ\ne 2 1 Add_con Pres_Package Add_Connector\ne 1 6 Add_t Add_Connector Add_Port\ne 3 6 Add_port Pres_Component Add_Port\ne 4 0 Add_port Pres_Component Add_Port\n$$;6;7;7;1;2;2;e 1 0 Add_src Add_Connector Add_Port\ne 1 2 Add_requ Add_Connector Add_Requ\ne 4 2 Add_requ Pres_Package Add_Requ\ne 4 1 Add_con Pres_Package Add_Connector\ne;e 1 0 Add_src Add_Connector Add_Port\ne 1 2 Add_requ Add_Connector Add_Requ\ne 4 2 Add_requ Pres_Package Add_Requ\ne 4 1 Add_con Pres_Package Add_Connector\ne 1 6 Add_t Add_Connector Add_Port\ne 5 6 Add_port Pres_Component Add_Port\ne 3 0 Add_port Pres_Component Add_Port\n$$;49997;50001;3;6;3;0;0;0;TOO_SMALL;ISOMORPHIC;1;STOP_TOKEN;
140;e 0 2 Add_requ Add_Component Add_Requ\ne; 3 2 Add_requ Pres_Package Add_Requ\ne 3 1 Add_package Pres_Package Add_Package\ne 1 0 Add_component Add_Package Add_Component\n$$;3;4;4;1;2;3;e 0 2 Add_requ Add_Component Add_Requ\ne 1 2 Add_requ Pres_Package Add_Requ\ne;e 0 2 Add_requ Add_Component Add_Requ\ne 1 2 Add_requ Pres_Package Add_Requ\ne 1 3 Add_package Pres_Package Add_Package\ne 3 0 Add_component Add_Package Add_Component\n$$;49998;50001;1;3;2;0;0;0;TOO_SMALL;ISOMORPHIC;1;STOP_TOKEN;
141;e 6 0 Add_src Add_Connector Add_Port\ne; 6 4 Add_requ Add_Connector Add_Requ\ne 2 4 Add_requ Pres_Package Add_Requ\ne 2 1 Add_package Pres_Package Add_Package\ne 1 3 Add_component Add_Package Add_Component\ne 3 8 Add_requ Add_Component Add_Requ\ne 2 8 Add_requ Pres_Package Add_Requ\ne 2 6 Add_con Pres_Package Add_Connector\ne 6 5 Add_t Add_Connector Add_Port\ne 9 5 Add_port Pres_Component Add_Port\ne 7 0 Add_port Pres_Component Add_Port\n$$;10;11;10;1;2;2;e 6 0 Add_src Add_Connector Add_Port\ne 6 4 Add_requ Add_Connector Add_Requ\ne 2 4 Add_requ Pres_Package Add_Requ\ne 2 6 Add_con Pres_Package Add_Connector\ne;e 6 0 Add_src Add_Connector Add_Port\ne 6 4 Add_requ Add_Connector Add_Requ\ne 2 4 Add_requ Pres_Package Add_Requ\ne 2 6 Add_con Pres_Package Add_Connector\ne 6 3 Add_t Add_Connector Add_Port\ne 1 3 Add_port Pres_Component Add_Port\ne 5 0 Add_port Pres_Component Add_Port\n$$;49993;49996;3;6;7;4;0;0;TOO_SMALL;TOO_SMALL;1;STOP_TOKEN;
142;e 0 1 Add_requ Add_Component Add_Requ\ne 2 1 Add_requ Pres_Package Add_Requ\ne 2 0 Add_component Pres_Package Add_Component\ne 0 3 Add_im Add_Component Add_Im\ne 3 0 Add_component Add_Im Add_Component\ne; 2 3 Add_im Pres_Package Add_Im\n$$;1;6;4;5;4;1;e 0 1 Add_requ Add_Component Add_Requ\ne 2 1 Add_requ Pres_Package Add_Requ\ne 2 0 Add_component Pres_Package Add_Component\ne 0 3 Add_im Add_Component Add_Im\ne 3 0 Add_component Add_Im Add_Component\ne 2 3 Add_im Pres_Package Add_Im\n$$;e 0 1 Add_requ Add_Component Add_Requ\ne 2 1 Add_requ Pres_Package Add_Requ\ne 2 0 Add_component Pres_Package Add_Component\ne 0 3 Add_im Add_Component Add_Im\ne 3 0 Add_component Add_Im Add_Component\ne 2 3 Add_im Pres_Package Add_Im\n$$;50001;50001;1;1;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
143;e 0 2 Add_requ Add_Component Add_Requ\ne 3 2 Add_requ Pres_Package Add_Requ\ne 3 0 Add_component Pres_Package Add_Component\ne; 0 1 Add_im Add_Component Add_Im\ne 1 0 Add_component Add_Im Add_Component\ne 3 1 Add_im Pres_Package Add_Im\n$$;3;6;4;3;3;1;e 0 2 Add_requ Add_Component Add_Requ\ne 3 2 Add_requ Pres_Package Add_Requ\ne 3 0 Add_component Pres_Package Add_Component\ne 0 1 Add_im Add_Component Add_Im\ne 1 0 Add_component Add_Im Add_Component\ne 3 1 Add_im Pres_Package Add_Im\n$$;e 0 2 Add_requ Add_Component Add_Requ\ne 3 2 Add_requ Pres_Package Add_Requ\ne 3 0 Add_component Pres_Package Add_Component\ne 0 1 Add_im Add_Component Add_Im\ne 1 0 Add_component Add_Im Add_Component\ne 3 1 Add_im Pres_Package Add_Im\n$$;50001;50001;3;3;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
144;e 0 4 Add_port Pres_Component Add_Port\ne; 2 4 Add_t Add_Connector Add_Port\ne 2 3 Add_requ Add_Connector Add_Requ\ne 6 3 Add_requ Pres_Package Add_Requ\ne 6 2 Add_con Pres_Package Add_Connector\ne 2 5 Add_src Add_Connector Add_Port\ne 1 5 Add_port Pres_Component Add_Port\n$$;6;7;7;1;2;3;e 0 4 Add_port Pres_Component Add_Port\ne 5 4 Add_t Add_Connector Add_Port\ne 5 6 Add_requ Add_Connector Add_Requ\ne 2 6 Add_requ Pres_Package Add_Requ\ne 2 5 Add_con Pres_Package Add_Connector\ne;e 0 4 Add_port Pres_Component Add_Port\ne 5 4 Add_t Add_Connector Add_Port\ne 5 6 Add_requ Add_Connector Add_Requ\ne 2 6 Add_requ Pres_Package Add_Requ\ne 2 5 Add_con Pres_Package Add_Connector\ne 5 3 Add_src Add_Connector Add_Port\ne 1 3 Add_port Pres_Component Add_Port\n$$;49998;50001;4;6;2;0;0;0;TOO_SMALL;ISOMORPHIC;2;STOP_TOKEN;
145;e 0 2 Add_requ Add_Connector Add_Requ\ne; 3 2 Add_requ Pres_Package Add_Requ\ne 3 0 Add_con Pres_Package Add_Connector\ne 0 4 Add_src Add_Connector Add_Port\ne 5 4 Add_port Pres_Component Add_Port\ne 0 6 Add_t Add_Connector Add_Port\ne 1 6 Add_port Pres_Component Add_Port\n$$;6;7;7;1;2;2;e 0 2 Add_requ Add_Connector Add_Requ\ne 1 2 Add_requ Pres_Package Add_Requ\ne 1 0 Add_con Pres_Package Add_Connector\ne;e 0 2 Add_requ Add_Connector Add_Requ\ne 1 2 Add_requ Pres_Package Add_Requ\ne 1 0 Add_con Pres_Package Add_Connector\ne 0 6 Add_src Add_Connector Add_Port\ne 4 6 Add_port Pres_Component Add_Port\ne 0 5 Add_t Add_Connector Add_Port\ne 3 5 Add_port Pres_Component Add_Port\n$$;49996;50001;2;6;4;0;0;0;TOO_SMALL;ISOMORPHIC;1;STOP_TOKEN;
146;e 0 2 Add_component Add_Im Add_Component\ne; 2 3 Add_requ Add_Component Add_Requ\ne 1 3 Add_requ Pres_Package Add_Requ\ne 1 2 Add_component Pres_Package Add_Component\ne 2 0 Add_im Add_Component Add_Im\ne 1 0 Add_im Pres_Package Add_Im\n$$;5;6;4;1;2;2;e 0 2 Add_component Add_Im Add_Component\ne 2 1 Add_requ Add_Component Add_Requ\ne 3 1 Add_requ Pres_Package Add_Requ\ne 3 2 Add_component Pres_Package Add_Component\ne;e 0 2 Add_component Add_Im Add_Component\ne 2 1 Add_requ Add_Component Add_Requ\ne 3 1 Add_requ Pres_Package Add_Requ\ne 3 2 Add_component Pres_Package Add_Component\ne 2 0 Add_im Add_Component Add_Im\ne 3 0 Add_im Pres_Package Add_Im\n$$;49998;50001;3;5;2;0;0;0;TOO_SMALL;ISOMORPHIC;1;STOP_TOKEN;
147;e 1 0 Add_requ Add_Component Add_Requ\ne 1 3 Add_im Add_Component Add_Im\ne 3 1 Add_component Add_Im Add_Component\ne 2 1 Add_component Pres_Package Add_Component\ne; 2 0 Add_requ Pres_Package Add_Requ\ne 2 3 Add_im Pres_Package Add_Im\n$$;2;6;4;4;4;1;e 1 0 Add_requ Add_Component Add_Requ\ne 1 3 Add_im Add_Component Add_Im\ne 3 1 Add_component Add_Im Add_Component\ne 2 1 Add_component Pres_Package Add_Component\ne 2 0 Add_requ Pres_Package Add_Requ\ne 2 3 Add_im Pres_Package Add_Im\n$$;e 1 0 Add_requ Add_Component Add_Requ\ne 1 3 Add_im Add_Component Add_Im\ne 3 1 Add_component Add_Im Add_Component\ne 2 1 Add_component Pres_Package Add_Component\ne 2 0 Add_requ Pres_Package Add_Requ\ne 2 3 Add_im Pres_Package Add_Im\n$$;50001;50001;2;2;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
148;e 0 3 Add_package Pres_Package Add_Package\ne 3 2 Add_component Add_Package Add_Component\ne 2 6 Add_requ Add_Component Add_Requ\ne 0 6 Add_requ Pres_Package Add_Requ\ne 0 5 Add_package Pres_Package Add_Package\ne 5 4 Add_component Add_Package Add_Component\ne 4 1 Add_requ Add_Component Add_Requ\ne; 0 1 Add_requ Pres_Package Add_Requ\n$$;1;8;7;7;7;1;e 0 3 Add_package Pres_Package Add_Package\ne 3 2 Add_component Add_Package Add_Component\ne 2 6 Add_requ Add_Component Add_Requ\ne 0 6 Add_requ Pres_Package Add_Requ\ne 0 5 Add_package Pres_Package Add_Package\ne 5 4 Add_component Add_Package Add_Component\ne 4 1 Add_requ Add_Component Add_Requ\ne 0 1 Add_requ Pres_Package Add_Requ\n$$;e 0 3 Add_package Pres_Package Add_Package\ne 3 2 Add_component Add_Package Add_Component\ne 2 6 Add_requ Add_Component Add_Requ\ne 0 6 Add_requ Pres_Package Add_Requ\ne 0 5 Add_package Pres_Package Add_Package\ne 5 4 Add_component Add_Package Add_Component\ne 4 1 Add_requ Add_Component Add_Requ\ne 0 1 Add_requ Pres_Package Add_Requ\n$$;50001;50001;1;1;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
149;e 0 1 Add_component Add_Im Add_Component\ne 1 2 Add_requ Add_Component Add_Requ\ne 3 2 Add_requ Pres_Package Add_Requ\ne 3 1 Add_component Pres_Package Add_Component\ne 1 0 Add_im Add_Component Add_Im\ne; 3 0 Add_im Pres_Package Add_Im\n$$;1;6;4;5;4;1;e 0 1 Add_component Add_Im Add_Component\ne 1 2 Add_requ Add_Component Add_Requ\ne 3 2 Add_requ Pres_Package Add_Requ\ne 3 1 Add_component Pres_Package Add_Component\ne 1 0 Add_im Add_Component Add_Im\ne 3 0 Add_im Pres_Package Add_Im\n$$;e 0 1 Add_component Add_Im Add_Component\ne 1 2 Add_requ Add_Component Add_Requ\ne 3 2 Add_requ Pres_Package Add_Requ\ne 3 1 Add_component Pres_Package Add_Component\ne 1 0 Add_im Add_Component Add_Im\ne 3 0 Add_im Pres_Package Add_Im\n$$;50001;50001;1;1;0;0;0;0;ISOMORPHIC;ISOMORPHIC;0;STOP_TOKEN;STOP_TOKEN
